# Simulation 3 (Up to date),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# 698 data points written for 54 variables.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral a c celeration (m/s²),L atitude (°),L ongitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Propellant mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (?),Mach number (?),Reynolds number (?),Thrust (N),Drag force (N),Drag coefficient (?),Axial drag coefficient (?),Friction drag coefficient (?),Pressure drag coefficient (?),Base drag coefficient (?),Normal force coefficient (?),Pitch moment coefficient (?),Yaw moment coefficient (?),Side force coefficient (?),Roll moment coefficient (?),Roll forcing coefficient (?),Roll damping coefficient (?),Pitch damping coefficient (?),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
13.81,345.15,-19.56,-8.1515,19.566,8.6258,0.88975,0.010793,0.88982,0.69498,0.4735,2.8208,28.61,-80.6,9.7911,6.0216,-5.15E-07,65.506,6.93E-04,227.49,0,0.011396,3.23E-04,59.077,45.5,2.7153,0.057711,901450,0,0.31989,0.66109,0.71811,0.22617,0.31449,0.12043,1.5048,3.6498,-3.35E-04,0,0,0,0,0.4359,0.0025057,5,19.635,-85.365,-179.26,NaN,12.757,972.77,339.03,0.0097867,0.13887
13.82,344.96,-19.64,-8.2215,19.645,8.5842,0.89426,0.010852,0.89432,0.69524,0.44761,2.4689,28.61,-80.6,9.7911,5.2807,-5.30E-07,69.222,6.39E-04,227.49,0,0.011396,3.23E-04,59.251,45.5,2.7501,0.057945,905126,0,0.31726,0.66092,0.70643,0.22598,0.3145,0.12044,1.304,3.1031,2.88E-04,0,0,0,0,0.48283,0.0025159,5,19.635,-86.025,-179.26,NaN,12.758,972.79,339.03,0.011418,0.13914
13.831,344.73,-19.734,-8.2936,19.739,8.5423,0.89921,0.010916,0.89928,0.69552,0.42182,2.0463,28.61,-80.6,9.7911,4.388,-5.07E-07,72.821,4.14E-04,227.49,0,0.011396,3.23E-04,59.467,45.5,2.7934,0.058221,909459,0,0.31445,0.66073,0.69353,0.22577,0.31452,0.12044,1.0679,2.4539,-3.72E-04,0,0,0,0,0.52928,0.0025278,5,19.635,-86.837,-179.26,NaN,12.759,972.82,339.03,0.014301,0.13942
13.845,344.45,-19.854,-8.3647,19.857,8.4993,0.90505,0.010992,0.90512,0.69585,0.39641,1.5068,28.61,-80.6,9.7911,3.2404,-4.63E-07,76.171,2.33E-04,227.49,0,0.011396,3.23E-04,59.756,45.5,2.8512,0.058571,914944,0,0.31174,0.66049,0.67934,0.22549,0.31455,0.12045,0.77364,1.6338,-2.76E-04,0,0,0,0,0.5722,0.002543,5,19.635,-87.903,-179.26,NaN,12.761,972.85,339.03,0.021224,0.13969
13.867,344.03,-20.032,-8.4209,20.035,8.4506,0.91319,0.011098,0.91326,0.69631,0.37294,0.70755,28.61,-80.6,9.7911,1.5144,-4.18E-07,78.711,0.001228,227.49,0,0.011396,3.23E-04,60.215,45.5,2.9429,0.059095,923165,0,0.31045,0.66013,0.66456,0.22509,0.31458,0.12045,0.35101,0.4324,-5.64E-05,0,0,0,0,0.60022,0.0025657,5,19.635,-89.552,-179.26,NaN,12.764,972.9,339.03,0.031835,0.13996
13.898,343.39,-20.3,-8.3794,20.303,8.3909,0.9249,0.011251,0.92497,0.69695,0.36882,0.44084,28.61,-80.6,9.7911,1.0082,-3.89E-07,-77.089,0.0020803,227.49,0,0.011396,3.23E-04,60.355,45.5,2.971,0.059884,935549,0,0.3174,0.65959,0.6616,0.22449,0.31464,0.12047,0.23161,1.2492,4.59E-05,0,0,0,0,-0.56065,0.0025999,5,19.635,-87.951,0.74692,NaN,12.768,972.98,339.04,0.026549,0.14023
13.925,342.84,-20.52,-8.2355,20.524,8.3527,0.93496,0.011382,0.93503,0.69748,0.39323,1.3947,28.61,-80.6,9.7911,2.9263,0,-71.026,4.18E-04,227.49,0,0.011396,3.23E-04,59.838,45.5,2.8675,0.060536,945781,0,0.33081,0.65916,0.67472,0.224,0.31468,0.12048,0.69497,2.4583,1.94E-04,0,0,0,0,-0.46572,0.0026283,5,19.635,-85.976,0.74625,NaN,12.772,973.04,339.04,0.013202,0.14051
13.938,342.57,-20.628,-8.1363,20.633,8.3444,0.94028,0.011452,0.94035,0.69776,0.41468,1.8518,28.61,-80.6,9.7911,3.7818,0,-66.571,1.91E-05,227.49,0,0.011396,3.23E-04,59.619,45.5,2.8237,0.060856,950801,0,0.33889,0.65895,0.68395,0.22376,0.31471,0.12048,0.91117,2.9777,-4.77E-04,0,0,0,0,-0.40484,0.0026422,5,19.635,-85.067,0.74618,NaN,12.773,973.07,339.04,0.010784,0.14082
13.949,342.35,-20.716,-8.0466,20.72,8.3438,0.94487,0.011511,0.94494,0.698,0.43659,2.2073,28.61,-80.6,9.7911,4.4214,0,-62.293,5.09E-05,227.49,0,0.011396,3.23E-04,59.459,45.5,2.7918,0.061115,954859,0,0.34578,0.65878,0.69193,0.22357,0.31472,0.12049,1.0766,3.3569,1.04E-04,0,0,0,0,-0.35149,0.0026535,5,19.635,-84.371,0.74616,NaN,12.775,973.1,339.04,0.0094849,0.1411
13.958,342.15,-20.792,-7.9638,20.797,8.3477,0.94911,0.011567,0.94918,0.69822,0.45893,2.5021,28.61,-80.6,9.7911,4.9355,0,-58.096,2.90E-05,227.49,0,0.011396,3.23E-04,59.334,45.5,2.7668,0.06134,958395,0,0.35186,0.65863,0.69893,0.22341,0.31474,0.12049,1.212,3.6564,4.08E-04,0,0,0,0,-0.30347,0.0026633,5,19.635,-83.8,0.74614,NaN,12.776,973.12,339.04,0.0086441,0.14137
13.967,341.97,-20.86,-7.8874,20.866,8.3541,0.95318,0.01162,0.95325,0.69842,0.48166,2.7534,28.61,-80.6,9.7911,5.3617,0,-53.946,-1.29E-04,227.49,0,0.011396,3.23E-04,59.232,45.5,2.7464,0.061543,961588,0,0.35731,0.6585,0.70506,0.22326,0.31475,0.12049,1.3258,3.9013,-3.86E-04,0,0,0,0,-0.25994,0.0026722,5,19.635,-83.316,0.74614,NaN,12.777,973.14,339.04,0.0080478,0.14165
13.975,341.8,-20.923,-7.8168,20.929,8.3621,0.95714,0.011671,0.95722,0.69862,0.5047,2.9702,28.61,-80.6,9.7911,5.7204,0,-49.827,9.98E-05,227.49,0,0.011396,3.23E-04,59.147,45.5,2.7294,0.061731,964538,0,0.36224,0.65838,0.71042,0.22312,0.31477,0.1205,1.4227,4.1039,3.57E-04,0,0,0,0,-0.22041,0.0026804,5,19.635,-82.898,0.74613,NaN,12.778,973.16,339.04,0.007604,0.14193
13.983,341.65,-20.983,-7.7519,20.989,8.3706,0.96107,0.011722,0.96114,0.69882,0.52802,3.1584,28.61,-80.6,9.7911,6.0241,0,-45.732,8.87E-05,227.49,0,0.011396,3.23E-04,59.077,45.5,2.7153,0.061907,967303,0,0.36671,0.65827,0.71509,0.22299,0.31478,0.1205,1.5056,4.273,-2.30E-04,0,0,0,0,-0.18461,0.0026881,5,19.635,-82.534,0.74612,NaN,12.779,973.18,339.04,0.0072614,0.1422
13.99,341.49,-21.039,-7.6926,21.046,8.3791,0.96499,0.011774,0.96506,0.69901,0.55155,3.3216,28.61,-80.6,9.7911,6.2812,0,-41.653,1.28E-04,227.49,0,0.011396,3.23E-04,59.017,45.5,2.7034,0.062074,969926,0,0.37077,0.65816,0.71911,0.22287,0.31479,0.1205,1.5763,4.4132,-8.76E-05,0,0,0,0,-0.15233,0.0026954,5,19.635,-82.217,0.74611,NaN,12.78,973.2,339.04,0.0069928,0.14247
13.997,341.35,-21.092,-7.6387,21.1,8.3869,0.96893,0.011825,0.969,0.69921,0.57528,3.4627,28.61,-80.6,9.7911,6.4978,0,-37.588,2.45E-04,227.49,0,0.011396,3.23E-04,58.968,45.5,2.6935,0.062234,972437,0,0.37447,0.65806,0.72254,0.22276,0.3148,0.1205,1.6362,4.531,-6.91E-05,0,0,0,0,-0.12341,0.0027024,5,19.635,-81.94,0.7461,NaN,12.781,973.22,339.04,0.0067759,0.14275
14.004,341.2,-21.144,-7.5903,21.152,8.3937,0.97291,0.011877,0.97298,0.6994,0.59916,3.5835,28.61,-80.6,9.7911,6.6779,0,-33.534,1.84E-04,227.49,0,0.011396,3.23E-04,58.927,45.5,2.6854,0.062388,974855,0,0.37782,0.65797,0.72541,0.22265,0.31481,0.12051,1.6864,4.626,-4.42E-04,0,0,0,0,-0.097743,0.0027091,5,19.635,-81.699,0.74608,NaN,12.782,973.23,339.04,0.0066039,0.14302
14.01,341.06,-21.194,-7.5473,21.203,8.3991,0.97694,0.011929,0.97701,0.69959,0.62317,3.6854,28.61,-80.6,9.7911,6.825,0,-29.49,3.02E-04,227.49,0,0.011396,3.23E-04,58.894,45.5,2.6787,0.062537,977200,0,0.38087,0.65787,0.72776,0.22254,0.31482,0.12051,1.7275,4.703,-2.10E-04,0,0,0,0,-0.075228,0.0027156,5,19.635,-81.491,0.74607,NaN,12.783,973.25,339.05,0.0064647,0.14329
14.017,340.93,-21.242,-7.5097,21.252,8.4028,0.98105,0.011983,0.98112,0.69979,0.64728,3.7698,28.61,-80.6,9.7911,6.9416,0,-25.454,4.15E-04,227.49,0,0.011396,3.23E-04,58.868,45.5,2.6735,0.062683,979486,0,0.38363,0.65778,0.72962,0.22244,0.31483,0.12051,1.7602,4.7621,-1.62E-04,0,0,0,0,-0.055787,0.002722,5,19.635,-81.313,0.74605,NaN,12.784,973.27,339.05,0.0063548,0.14356
14.023,340.79,-21.29,-7.4775,21.301,8.4046,0.98524,0.012037,0.98531,0.69999,0.67146,3.8373,28.61,-80.6,9.7911,7.0295,0,-21.426,4.37E-04,227.49,0,0.011396,3.23E-04,58.848,45.5,2.6696,0.062825,981725,0,0.38611,0.65769,0.731,0.22234,0.31484,0.12051,1.785,4.8048,-2.86E-04,0,0,0,0,-0.039349,0.0027282,5,19.635,-81.164,0.74603,NaN,12.785,973.28,339.05,0.0062696,0.14384
14.029,340.66,-21.337,-7.4506,21.348,8.4043,0.98952,0.012093,0.9896,0.70019,0.69569,3.8886,28.61,-80.6,9.7911,7.0902,0,-17.405,4.29E-04,227.49,0,0.011396,3.23E-04,58.835,45.5,2.6669,0.062965,983927,0,0.38833,0.6576,0.73193,0.22224,0.31485,0.12052,1.8021,4.8321,3.60E-05,0,0,0,0,-0.02585,0.0027344,5,19.635,-81.042,0.74601,NaN,12.786,973.3,339.05,0.0062065,0.14412
14.036,340.52,-21.383,-7.429,21.395,8.4018,0.99391,0.01215,0.99399,0.70039,0.71994,3.9244,28.61,-80.6,9.7911,7.1249,0,-13.39,5.49E-04,227.49,0,0.011396,3.23E-04,58.827,45.5,2.6654,0.063104,986101,0,0.39031,0.65752,0.73242,0.22214,0.31486,0.12052,1.8119,4.8443,-9.89E-05,0,0,0,0,-0.015232,0.0027404,5,19.635,-80.947,0.74599,NaN,12.787,973.31,339.05,0.0061635,0.14439
14.042,340.39,-21.429,-7.4127,21.442,8.397,0.99843,0.012209,0.9985,0.7006,0.7442,3.9448,28.61,-80.6,9.7911,7.1344,0,-9.3811,6.63E-04,227.49,0,0.011396,3.23E-04,58.825,45.5,2.6649,0.063241,988257,0,0.39205,0.65743,0.73249,0.22204,0.31487,0.12052,1.8146,4.8433,-6.57E-05,0,0,0,0,-0.007444,0.0027464,5,19.635,-80.877,0.74596,NaN,12.787,973.33,339.05,0.006138,0.14467
14.048,340.26,-21.474,-7.4017,21.488,8.3898,1.0031,0.01227,1.0031,0.70081,0.76844,3.9502,28.61,-80.6,9.7911,7.1193,0,-5.3778,4.96E-04,227.49,0,0.011396,3.23E-04,58.828,45.5,2.6656,0.063377,990401,0,0.39356,0.65735,0.73214,0.22195,0.31488,0.12052,1.8103,4.828,-1.51E-04,0,0,0,0,-0.0024358,0.0027524,5,19.635,-80.831,0.74594,NaN,12.788,973.34,339.05,0.0061309,0.14499
14.054,340.13,-21.52,-7.3959,21.534,8.3803,1.0079,0.012332,1.0079,0.70103,0.79263,3.9407,28.61,-80.6,9.7911,7.08,0,-1.3799,4.92E-04,227.49,0,0.011396,3.23E-04,58.837,45.5,2.6674,0.063513,992541,0,0.39485,0.65727,0.73138,0.22185,0.31489,0.12052,1.7992,4.7994,1.26E-04,0,0,0,0,-1.60E-04,0.0027584,5,19.635,-80.811,0.74592,NaN,12.789,973.36,339.05,0.006141,0.14527
14.06,340,-21.565,-7.3954,21.58,8.3683,1.0128,0.012396,1.0129,0.70125,0.81677,3.9163,28.61,-80.6,9.7911,7.0166,0,2.6118,5.91E-04,227.49,0,0.011396,3.23E-04,58.851,45.5,2.6702,0.06365,994684,0,0.39593,0.65718,0.73022,0.22176,0.3149,0.12053,1.7814,4.7558,-3.53E-04,0,0,0,0,5.70E-04,0.0027644,5,19.635,-80.814,0.7459,NaN,12.79,973.37,339.05,0.0061707,0.14555
14.066,339.86,-21.611,-7.4,21.627,8.3541,1.0179,0.012463,1.018,0.70148,0.84082,3.8768,28.61,-80.6,9.7911,6.9291,0,6.5959,5.79E-04,227.49,0,0.011396,3.23E-04,58.871,45.5,2.6741,0.063787,996840,0,0.39679,0.6571,0.72865,0.22166,0.31491,0.12053,1.7568,4.6944,4.00E-04,0,0,0,0,0.0036172,0.0027704,5,19.635,-80.843,0.74587,NaN,12.791,973.39,339.05,0.0062244,0.14573
14.073,339.73,-21.657,-7.4099,21.674,8.3375,1.0232,0.012532,1.0233,0.70171,0.86479,3.8221,28.61,-80.6,9.7911,6.8171,0,10.571,4.76E-04,227.49,0,0.011396,3.23E-04,58.896,45.5,2.6791,0.063925,999017,0,0.39744,0.65701,0.72668,0.22156,0.31492,0.12053,1.7253,4.6129,-4.22E-04,0,0,0,0,0.0092515,0.0027765,5,19.635,-80.896,0.74586,NaN,12.792,973.41,339.05,0.0063068,0.14592
14.079,339.59,-21.703,-7.4249,21.722,8.3189,1.0287,0.012604,1.0288,0.70195,0.88868,3.7517,28.61,-80.6,9.7911,6.6798,0,14.538,5.15E-04,227.49,0,0.011396,3.23E-04,58.927,45.5,2.6853,0.064066,1001227,0,0.39789,0.65693,0.7243,0.22147,0.31493,0.12053,1.687,4.5125,-3.06E-04,0,0,0,0,0.017419,0.0027826,5,19.635,-80.975,0.74584,NaN,12.793,973.42,339.05,0.0064187,0.1461
14.085,339.45,-21.751,-7.445,21.77,8.2982,1.0345,0.012679,1.0346,0.7022,0.91249,3.6649,28.61,-80.6,9.7911,6.5163,0,18.495,5.45E-04,227.49,0,0.011396,3.23E-04,58.964,45.5,2.6928,0.064209,1003481,0,0.39814,0.65684,0.7215,0.22137,0.31494,0.12054,1.6414,4.3914,-4.59E-04,0,0,0,0,0.028066,0.0027889,5,19.635,-81.082,0.74582,NaN,12.794,973.44,339.05,0.0065662,0.14629
14.092,339.31,-21.8,-7.4703,21.82,8.2756,1.0406,0.012759,1.0407,0.70246,0.93622,3.5608,28.61,-80.6,9.7911,6.3249,0,22.441,8.75E-04,227.49,0,0.011396,3.23E-04,59.008,45.5,2.7015,0.064357,1005794,0,0.39818,0.65675,0.71828,0.22127,0.31495,0.12054,1.5884,4.2501,1.08E-04,0,0,0,0,0.041131,0.0027954,5,19.635,-81.216,0.74579,NaN,12.794,973.45,339.05,0.0067533,0.14647
14.099,339.16,-21.851,-7.5008,21.872,8.2514,1.047,0.012842,1.0471,0.70272,0.95986,3.4383,28.61,-80.6,9.7911,6.1038,0,26.374,9.27E-04,227.49,0,0.011396,3.23E-04,59.059,45.5,2.7117,0.064509,1008181,0,0.39803,0.65666,0.71461,0.22116,0.31496,0.12054,1.5275,4.086,-2.11E-04,0,0,0,0,0.056545,0.002802,5,19.635,-81.381,0.74575,NaN,12.795,973.47,339.05,0.0069914,0.14666
14.106,339.01,-21.903,-7.5366,21.925,8.2257,1.0538,0.01293,1.0539,0.70301,0.98341,3.2958,28.61,-80.6,9.7911,5.8502,0,30.292,7.97E-04,227.49,0,0.011396,3.23E-04,59.118,45.5,2.7235,0.064666,1010662,0,0.39768,0.65657,0.71049,0.22105,0.31497,0.12054,1.4581,3.8967,4.91E-04,0,0,0,0,0.07423,0.0028089,5,19.635,-81.579,0.74572,NaN,12.796,973.49,339.05,0.0072952,0.14684
14.113,338.85,-21.958,-7.5776,21.981,8.1989,1.0611,0.013025,1.0611,0.7033,1.0069,3.131,28.61,-80.6,9.7911,5.5602,0,34.193,7.37E-04,227.49,0,0.011396,3.23E-04,59.186,45.5,2.7371,0.064832,1013262,0,0.39714,0.65647,0.70589,0.22094,0.31498,0.12055,1.3794,3.6811,4.82E-04,0,0,0,0,0.094097,0.0028162,5,19.635,-81.814,0.74569,NaN,12.797,973.51,339.05,0.0076831,0.14702
14.121,338.68,-22.017,-7.6239,22.041,8.1715,1.0689,0.013127,1.069,0.70362,1.0302,2.9409,28.61,-80.6,9.7911,5.2288,0,38.072,5.52E-04,227.49,0,0.011396,3.23E-04,59.264,45.5,2.7528,0.065007,1016015,0,0.39641,0.65636,0.70079,0.22082,0.31499,0.12055,1.2903,3.4358,8.50E-05,0,0,0,0,0.11603,0.0028239,5,19.635,-82.092,0.74566,NaN,12.799,973.53,339.05,0.0081871,0.14721
14.129,338.5,-22.079,-7.6756,22.105,8.1437,1.0774,0.013238,1.0775,0.70395,1.0534,2.7214,28.61,-80.6,9.7911,4.8487,0,41.921,7.15E-04,227.49,0,0.011396,3.23E-04,59.356,45.5,2.7711,0.065195,1018963,0,0.39551,0.65625,0.69516,0.22069,0.31501,0.12055,1.1891,3.1551,-4.44E-04,0,0,0,0,0.13987,0.0028321,5,19.635,-82.42,0.74564,NaN,12.8,973.55,339.06,0.0088639,0.1474
14.138,338.3,-22.148,-7.7327,22.174,8.1165,1.0868,0.013361,1.0869,0.70432,1.0764,2.4662,28.61,-80.6,9.7911,4.409,0,45.731,6.21E-04,227.49,0,0.011396,3.23E-04,59.463,45.5,2.7926,0.065399,1022175,0,0.39446,0.65613,0.68899,0.22056,0.31502,0.12056,1.0735,2.8322,-2.51E-04,0,0,0,0,0.16541,0.002841,5,19.635,-82.809,0.74561,NaN,12.801,973.57,339.06,0.0098129,0.14758
14.148,338.09,-22.224,-7.7953,22.251,8.0905,1.0975,0.0135,1.0976,0.70473,1.0991,2.1655,28.61,-80.6,9.7911,3.8925,0,49.48,4.47E-04,227.49,0,0.011396,3.23E-04,59.591,45.5,2.8182,0.065626,1025752,0,0.39333,0.656,0.68223,0.2204,0.31504,0.12056,0.93967,2.4555,4.16E-04,0,0,0,0,0.1923,0.0028509,5,19.635,-83.276,0.7456,NaN,12.802,973.6,339.06,0.011239,0.14777
14.159,337.84,-22.312,-7.8634,22.34,8.0673,1.11,0.013663,1.1101,0.7052,1.1214,1.802,28.61,-80.6,9.7911,3.2692,0,53.13,-5.04E-05,227.49,0,0.011396,3.23E-04,59.75,45.5,2.8499,0.065889,1029875,0,0.39222,0.65585,0.67488,0.22023,0.31506,0.12056,0.781,2.0056,2.36E-04,0,0,0,0,0.21996,0.0028624,5,19.635,-83.853,0.74563,NaN,12.804,973.63,339.06,0.013651,0.14797
14.172,337.53,-22.42,-7.9366,22.449,8.0491,1.1255,0.013864,1.1255,0.70576,1.1429,1.3413,28.61,-80.6,9.7911,2.4781,0,56.586,-4.83E-04,227.49,0,0.011396,3.23E-04,59.956,45.5,2.8912,0.066209,1034916,0,0.39143,0.65566,0.66698,0.22001,0.31508,0.12057,0.58413,1.4419,-6.96E-05,0,0,0,0,0.24709,0.0028764,5,19.635,-84.604,0.74575,NaN,12.806,973.66,339.06,0.018803,0.14816
14.191,337.11,-22.57,-8.0118,22.6,8.0415,1.1472,0.014147,1.1472,0.70653,1.162,0.68989,28.61,-80.6,9.7911,1.3542,0,59.512,-8.64E-04,227.49,0,0.011396,3.23E-04,60.26,45.5,2.9519,0.066654,1041902,0,0.39194,0.65541,0.65895,0.21972,0.31511,0.12058,0.31306,0.65452,4.32E-05,0,0,0,0,0.26966,0.0028957,5,19.635,-85.698,0.74603,NaN,12.809,973.71,339.06,0.028205,0.14835
14.219,336.47,-22.797,-8.0542,22.826,8.0588,1.1801,0.014575,1.1802,0.70764,1.1678,0.27337,28.61,-80.6,9.7911,0.32529,0,-59.827,-0.0019221,227.49,0,0.011396,3.23E-04,60.549,45.5,3.0098,0.067322,1052411,0,0.39762,0.65503,0.65524,0.21928,0.31516,0.12059,0.073845,0.48911,2.58E-04,0,0,0,0,-0.26714,0.0029248,5,19.635,-87.393,0.7467,NaN,12.813,973.79,339.06,0.042307,0.14853
14.262,335.5,-23.136,-7.9664,23.163,8.1398,1.2288,0.01521,1.2289,0.70918,1.1263,1.6714,28.61,-80.6,9.7911,2.5709,-1.40E-06,-51.609,-6.57E-05,227.49,0,0.011396,3.23E-04,59.932,45.5,2.8863,0.068315,1068030,0,0.41658,0.65448,0.66659,0.21864,0.31523,0.12061,0.60698,1.9451,3.27E-04,0,0,0,0,-0.19305,0.0029678,5,19.635,-89.784,0.75894,NaN,12.819,973.9,339.07,0.01309,0.14872
14.275,335.19,-23.24,-7.9132,23.266,8.1774,1.2434,0.0154,1.2435,0.70962,1.1018,2.0617,28.61,-80.6,9.7911,3.1459,-1.35E-06,-47.213,2.26E-04,227.49,0,0.011396,3.23E-04,59.782,45.5,2.8563,0.068618,1072788,0,0.4237,0.65431,0.67199,0.21845,0.31525,0.12061,0.75003,2.303,-2.16E-05,0,0,0,0,-0.16014,0.0029809,5,19.635,-89.569,-179.26,NaN,12.821,973.94,339.07,0.010958,0.14891
14.286,334.94,-23.326,-7.864,23.351,8.2106,1.2553,0.015556,1.2554,0.70997,1.0776,2.3603,28.61,-80.6,9.7911,3.5709,-1.38E-06,-42.967,4.85E-04,227.49,0,0.011396,3.23E-04,59.673,45.5,2.8346,0.068869,1076740,0,0.42969,0.65418,0.67652,0.21829,0.31527,0.12062,0.85749,2.5622,3.85E-04,0,0,0,0,-0.13167,0.0029917,5,19.635,-89.074,-179.26,NaN,12.823,973.97,339.07,0.0097773,0.14909
14.296,334.71,-23.403,-7.8187,23.427,8.2398,1.2657,0.015692,1.2658,0.71027,1.0533,2.6004,28.61,-80.6,9.7911,3.9029,-1.38E-06,-38.793,1.36E-04,227.49,0,0.011396,3.23E-04,59.589,45.5,2.8178,0.069091,1080240,0,0.43492,0.65406,0.68033,0.21815,0.31528,0.12062,0.94243,2.7625,5.00E-05,0,0,0,0,-0.10664,0.0030013,5,19.635,-88.674,-179.26,NaN,12.824,973.99,339.07,0.0090098,0.14928
14.305,334.5,-23.473,-7.7773,23.496,8.2649,1.2751,0.015814,1.2752,0.71054,1.029,2.7968,28.61,-80.6,9.7911,4.1671,-1.36E-06,-34.665,-1.73E-04,227.49,0,0.011396,3.23E-04,59.523,45.5,2.8046,0.069295,1083445,0,0.43956,0.65395,0.68353,0.21802,0.3153,0.12062,1.0106,2.9196,2.06E-04,0,0,0,0,-0.084647,0.0030101,5,19.635,-88.343,-179.26,NaN,12.826,974.02,339.07,0.0084749,0.14946
14.313,334.3,-23.539,-7.7398,23.561,8.2857,1.2837,0.015926,1.2838,0.71078,1.0046,2.9576,28.61,-80.6,9.7911,4.3773,-1.32E-06,-30.567,-1.95E-04,227.49,0,0.011396,3.23E-04,59.471,45.5,2.7942,0.069485,1086442,0,0.44369,0.65384,0.68616,0.21791,0.31531,0.12063,1.0653,3.0422,7.38E-05,0,0,0,0,-0.065456,0.0030183,5,19.635,-88.066,-179.26,NaN,12.827,974.04,339.07,0.0080885,0.14965
14.321,334.11,-23.602,-7.7064,23.622,8.3021,1.2918,0.016031,1.2919,0.711,0.98009,3.0879,28.61,-80.6,9.7912,4.5424,-1.32E-06,-26.491,-3.26E-04,227.49,0,0.011396,3.23E-04,59.431,45.5,2.7861,0.069666,1089290,0,0.44739,0.65375,0.68827,0.21779,0.31532,0.12063,1.1085,3.1377,-4.19E-04,0,0,0,0,-0.048909,0.0030261,5,19.635,-87.835,-179.26,NaN,12.828,974.06,339.07,0.0078016,0.14984
14.329,333.92,-23.662,-7.6771,23.681,8.3138,1.2993,0.016129,1.2994,0.71121,0.95558,3.1909,28.61,-80.6,9.7912,4.6681,-1.32E-06,-22.434,-5.01E-04,227.49,0,0.011396,3.23E-04,59.4,45.5,2.78,0.06984,1092024,0,0.45069,0.65365,0.68989,0.21768,0.31534,0.12063,1.1416,3.2088,3.82E-04,0,0,0,0,-0.034901,0.0030336,5,19.635,-87.645,-179.26,NaN,12.829,974.09,339.07,0.0075907,0.15002
14.337,333.74,-23.72,-7.6518,23.738,8.3209,1.3065,0.016223,1.3066,0.71141,0.93105,3.2691,28.61,-80.6,9.7912,4.7583,-1.32E-06,-18.392,-6.96E-04,227.49,0,0.011396,3.23E-04,59.378,45.5,2.7756,0.070008,1094675,0,0.45363,0.65357,0.69105,0.21758,0.31535,0.12064,1.1653,3.2577,2.86E-04,0,0,0,0,-0.023345,0.0030408,5,19.635,-87.49,-179.26,NaN,12.831,974.11,339.07,0.0074406,0.15021
14.344,333.57,-23.777,-7.6306,23.794,8.3231,1.3133,0.016312,1.3134,0.71159,0.90651,3.3238,28.61,-80.6,9.7912,4.8157,-1.28E-06,-14.362,-6.50E-04,227.49,0,0.011396,3.23E-04,59.364,45.5,2.7728,0.070173,1097267,0,0.45625,0.65348,0.69176,0.21748,0.31536,0.12064,1.1805,3.2872,4.37E-04,0,0,0,0,-0.014169,0.0030479,5,19.635,-87.368,-179.26,NaN,12.832,974.13,339.07,0.0073391,0.15039
14.351,333.39,-23.833,-7.6135,23.849,8.3205,1.3199,0.016397,1.32,0.71177,0.88198,3.3563,28.61,-80.6,9.7912,4.8424,-1.31E-06,-10.344,-8.27E-04,227.49,0,0.011396,3.23E-04,59.358,45.5,2.7715,0.070335,1099817,0,0.45856,0.65339,0.69205,0.21738,0.31537,0.12064,1.1876,3.2992,-1.68E-04,0,0,0,0,-0.0073159,0.0030549,5,19.635,-87.277,-179.26,NaN,12.833,974.15,339.08,0.0072786,0.15058
14.359,333.22,-23.888,-7.6004,23.903,8.3129,1.3262,0.01648,1.3263,0.71193,0.8575,3.3673,28.61,-80.6,9.7912,4.8396,-1.30E-06,-6.3379,-9.07E-04,227.49,0,0.011396,3.23E-04,59.359,45.5,2.7717,0.070495,1102343,0,0.46057,0.65331,0.69192,0.21728,0.31538,0.12065,1.1868,3.2925,5.13E-05,0,0,0,0,-0.002734,0.0030618,5,19.635,-87.216,-179.26,NaN,12.834,974.17,339.08,0.0072602,0.15077
14.366,333.05,-23.943,-7.5913,23.958,8.3004,1.3323,0.01656,1.3324,0.7121,0.83308,3.357,28.61,-80.6,9.7912,4.808,-1.30E-06,-2.3419,-8.18E-04,227.49,0,0.011396,3.23E-04,59.366,45.5,2.7732,0.070655,1104860,0,0.46232,0.65323,0.69138,0.21718,0.31539,0.12065,1.1785,3.2683,2.72E-04,0,0,0,0,-3.72E-04,0.0030687,5,19.635,-87.185,-179.25,NaN,12.835,974.19,339.08,0.0072808,0.15096
